===== HCA-BGP STEP 1 =====
Số điểm: 20 | K mong muốn: 3
|Umin| (theo bài gốc) = 0.667
  M=   3  	 Mdg=2.000
   |Mj| = 1, R = 1.0
   So sánh: 1 ≤ 1.0
   Kết luận: 0 < |Mj| ≤ R → 🔵 SPARSE GRID

────────────────────────────────────────────────────────────────────────────────
🔷 Ô lưới (1, 5) - Lần 10
────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí: (1, 5)
   • Biên X: [3.5197, 4.7773]
   • Biên Y: [8.3615, 9.7510]
   • Số điểm |Mj|: 3

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (3.8910, 9.0120)
   • Điểm 2: (4.4590, 9.1370)
   • Điểm 3: (4.5510, 9.5500)

▶ BƯỚC 1: KIỂM TRA MẬT ĐỘ
   Công thức: So sánh |Mj| với R
   |Mj| = 3, R = 1.0
   So sánh: 3 > 1.0
   Kết luận: |Mj| > R → DENSE GRID (cần kiểm tra thêm pj, Dj)

▶ BƯỚC 2: TÍNH TRỌNG TÂM DỮ LIỆU Cj (Equation 4)
   Công thức: Cj = (1/|Mj|) × Σ(xi)

   Tính Cx:
   Cx = (1/3) × (3.8910 + 4.4590 + 4.5510)
   Cx = (1/3) × 12.9010
   Cx = 4.3003

   Tính Cy:
   Cy = (1/3) × (9.0120 + 9.1370 + 9.5500)
   Cy = (1/3) × 27.6990
   Cy = 9.2330

   ✅ Kết quả: Cj = (4.3003, 9.2330)

▶ BƯỚC 3: TÍNH TÂM HÌNH HỌC LƯỚI Gj (Equation 5)
   Công thức: Gj = (Gj_MAX + Gj_MIN) / 2

   Tính Gx:
   Gx = (4.7773 + 3.5197) / 2
   Gx = 8.2970 / 2
   Gx = 4.1485

   Tính Gy:
   Gy = (9.7510 + 8.3615) / 2
   Gy = 18.1125 / 2
   Gy = 9.0562

   ✅ Kết quả: Gj = (4.1485, 9.0562)

▶ BƯỚC 4: TÍNH ĐỘ LỆCH TÂM pj (Equation 6)
   Công thức: pj = ||Gj - Cj|| / ||Gj_MAX - Gj_MIN||
   Trong đó: ||Gj_MAX - Gj_MIN|| = √[(xmax-xmin)² + (ymax-ymin)²] (đường chéo)

   Tính tử số ||Gj - Cj||:
   = √[(4.1485 - 4.3003)² + (9.0562 - 9.2330)²]
   = √[(-0.1518)² + (-0.1768)²]
   = √[0.023053 + 0.031241]
   = √0.054294
   = 0.233011

   Tính mẫu số (đường chéo):
   = √[(4.7773 - 3.5197)² + (9.7510 - 8.3615)²]
   = √[(1.2577)² + (1.3895)²]
   = √[1.581725 + 1.930710]
   = √3.512436
   = 1.874149

   Tính pj:
   pj = 0.233011 / 1.874149
   pj = 0.124329

   ✅ Kết quả: pj = 0.124329
   Kiểm tra: pj = 0.124329 >= 0.1

▶ BƯỚC 5: TÍNH ĐỘ PHÂN TÁN Dj (Equation 7)
   Công thức: Dj = STPGj / ||Gj_MAX - Gj_MIN||
   Trong đó: STPGj = √[(1/n) × Σ||xi - Cj||²] (độ lệch chuẩn khoảng cách)

   Tính khoảng cách từ mỗi điểm đến Cj:
   • Điểm 1 (3.8910, 9.0120):
     ||xi - Cj||² = (3.8910 - 4.3003)² + (9.0120 - 9.2330)²
                  = 0.167554 + 0.048841 = 0.216395
   • Điểm 2 (4.4590, 9.1370):
     ||xi - Cj||² = (4.4590 - 4.3003)² + (9.1370 - 9.2330)²
                  = 0.025175 + 0.009216 = 0.034391
   • Điểm 3 (4.5510, 9.5500):
     ||xi - Cj||² = (4.5510 - 4.3003)² + (9.5500 - 9.2330)²
                  = 0.062834 + 0.100489 = 0.163323

   Tính STPGj:
   Σ||xi - Cj||² = 0.2164 + 0.0344 + 0.1633
                 = 0.414109
   (1/n) × Σ||xi - Cj||² = (1/3) × 0.414109 = 0.138036
   STPGj = √0.138036 = 0.371532

   Tính Dj:
   Dj = STPGj / diagonal
   Dj = 0.371532 / 1.874149
   Dj = 0.198240

   ✅ Kết quả: Dj = 0.198240
   Kiểm tra: Dj = 0.198240 < 0.5

▶ BƯỚC 6: PHÂN LOẠI
   Điều kiện CORE: pj < 0.1 VÀ Dj < 0.5
   Kết quả kiểm tra:
   • pj = 0.124329 >= 0.1 → ✗ Không thỏa
   • Dj = 0.198240 < 0.5 → ✓ Thỏa

   ═══════════════════════════════════════════════════════
   🟡 KẾT LUẬN: NON-CORE DENSE GRID (pj ≥ 0.1)
   ═══════════════════════════════════════════════════════

   📋 TÓM TẮT Ô (1, 5):
   ┌─────────────┬──────────────────────────────┐
   │ Thông số    │ Giá trị                      │
   ├─────────────┼──────────────────────────────┤
   │ |Mj|        │ 3                            │
   │ Cj          │ (4.3003, 9.2330)             │
   │ Gj          │ (4.1485, 9.0562)             │
   │ pj          │ 0.124329                      │
   │ Dj          │ 0.198240                      │
   │ Phân loại   │ DENSE                        │
   └─────────────┴──────────────────────────────┘

────────────────────────────────────────────────────────────────────────────────
🔷 Ô lưới (2, 5) - Lần 11
────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí: (2, 5)
   • Biên X: [4.7773, 6.0350]
   • Biên Y: [8.3615, 9.7510]
   • Số điểm |Mj|: 1

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (5.1880, 9.0800)

▶ BƯỚC 1: KIỂM TRA MẬT ĐỘ
   Công thức: So sánh |Mj| với R
   |Mj| = 1, R = 1.0
   So sánh: 1 ≤ 1.0
   Kết luận: 0 < |Mj| ≤ R → 🔵 SPARSE GRID

────────────────────────────────────────────────────────────────────────────────
🔷 Ô lưới (3, 5) - Lần 12
────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí: (3, 5)
   • Biên X: [6.0350, 7.2927]
   • Biên Y: [8.3615, 9.7510]
   • Số điểm |Mj|: 2

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (6.2960, 8.6420)
   • Điểm 2: (6.6150, 8.7050)

▶ BƯỚC 1: KIỂM TRA MẬT ĐỘ
   Công thức: So sánh |Mj| với R
   |Mj| = 2, R = 1.0
   So sánh: 2 > 1.0
   Kết luận: |Mj| > R → DENSE GRID (cần kiểm tra thêm pj, Dj)

▶ BƯỚC 2: TÍNH TRỌNG TÂM DỮ LIỆU Cj (Equation 4)
   Công thức: Cj = (1/|Mj|) × Σ(xi)

   Tính Cx:
   Cx = (1/2) × (6.2960 + 6.6150)
   Cx = (1/2) × 12.9110
   Cx = 6.4555

   Tính Cy:
   Cy = (1/2) × (8.6420 + 8.7050)
   Cy = (1/2) × 17.3470
   Cy = 8.6735

   ✅ Kết quả: Cj = (6.4555, 8.6735)

▶ BƯỚC 3: TÍNH TÂM HÌNH HỌC LƯỚI Gj (Equation 5)
   Công thức: Gj = (Gj_MAX + Gj_MIN) / 2

   Tính Gx:
   Gx = (7.2927 + 6.0350) / 2
   Gx = 13.3277 / 2
   Gx = 6.6638

   Tính Gy:
   Gy = (9.7510 + 8.3615) / 2
   Gy = 18.1125 / 2
   Gy = 9.0562

   ✅ Kết quả: Gj = (6.6638, 9.0562)

▶ BƯỚC 4: TÍNH ĐỘ LỆCH TÂM pj (Equation 6)
   Công thức: pj = ||Gj - Cj|| / ||Gj_MAX - Gj_MIN||
   Trong đó: ||Gj_MAX - Gj_MIN|| = √[(xmax-xmin)² + (ymax-ymin)²] (đường chéo)

   Tính tử số ||Gj - Cj||:
   = √[(6.6638 - 6.4555)² + (9.0562 - 8.6735)²]
   = √[(0.2083)² + (0.3827)²]
   = √[0.043403 + 0.146498]
   = √0.189900
   = 0.435776

   Tính mẫu số (đường chéo):
   = √[(7.2927 - 6.0350)² + (9.7510 - 8.3615)²]
   = √[(1.2577)² + (1.3895)²]
   = √[1.581725 + 1.930710]
   = √3.512436
   = 1.874149

   Tính pj:
   pj = 0.435776 / 1.874149
   pj = 0.232519

   ✅ Kết quả: pj = 0.232519
   Kiểm tra: pj = 0.232519 >= 0.1

▶ BƯỚC 5: TÍNH ĐỘ PHÂN TÁN Dj (Equation 7)
   Công thức: Dj = STPGj / ||Gj_MAX - Gj_MIN||
   Trong đó: STPGj = √[(1/n) × Σ||xi - Cj||²] (độ lệch chuẩn khoảng cách)

   Tính khoảng cách từ mỗi điểm đến Cj:
   • Điểm 1 (6.2960, 8.6420):
     ||xi - Cj||² = (6.2960 - 6.4555)² + (8.6420 - 8.6735)²
                  = 0.025440 + 0.000992 = 0.026433
   • Điểm 2 (6.6150, 8.7050):
     ||xi - Cj||² = (6.6150 - 6.4555)² + (8.7050 - 8.6735)²
                  = 0.025440 + 0.000992 = 0.026432

   Tính STPGj:
   Σ||xi - Cj||² = 0.0264 + 0.0264
                 = 0.052865
   (1/n) × Σ||xi - Cj||² = (1/2) × 0.052865 = 0.026433
   STPGj = √0.026433 = 0.162581

   Tính Dj:
   Dj = STPGj / diagonal
   Dj = 0.162581 / 1.874149
   Dj = 0.086749

   ✅ Kết quả: Dj = 0.086749
   Kiểm tra: Dj = 0.086749 < 0.5

▶ BƯỚC 6: PHÂN LOẠI
   Điều kiện CORE: pj < 0.1 VÀ Dj < 0.5
   Kết quả kiểm tra:
   • pj = 0.232519 >= 0.1 → ✗ Không thỏa
   • Dj = 0.086749 < 0.5 → ✓ Thỏa

   ═══════════════════════════════════════════════════════
   🟡 KẾT LUẬN: NON-CORE DENSE GRID (pj ≥ 0.1)
   ═══════════════════════════════════════════════════════

   📋 TÓM TẮT Ô (3, 5):
   ┌─────────────┬──────────────────────────────┐
   │ Thông số    │ Giá trị                      │
   ├─────────────┼──────────────────────────────┤
   │ |Mj|        │ 2                            │
   │ Cj          │ (6.4555, 8.6735)             │
   │ Gj          │ (6.6638, 9.0562)             │
   │ pj          │ 0.232519                      │
   │ Dj          │ 0.086749                      │
   │ Phân loại   │ DENSE                        │
   └─────────────┴──────────────────────────────┘

────────────────────────────────────────────────────────────────────────────────
🔷 Ô lưới (5, 5) - Lần 13
────────────────────────────────────────────────────────────────────────────────

▶ THÔNG TIN Ô LƯỚI:
   • Vị trí: (5, 5)
   • Biên X: [8.5503, 9.8080]
   • Biên Y: [8.3615, 9.7510]
   • Số điểm |Mj|: 1

▶ DANH SÁCH ĐIỂM TRONG Ô:
   • Điểm 1: (9.1820, 9.6040)

▶ BƯỚC 1: KIỂM TRA MẬT ĐỘ
   Công thức: So sánh |Mj| với R
   |Mj| = 1, R = 1.0
   So sánh: 1 ≤ 1.0
   Kết luận: 0 < |Mj| ≤ R → 🔵 SPARSE GRID

================================================================================
BẢNG TỔNG KẾT TẤT CẢ CÁC Ô LƯỚI
================================================================================

Ô lưới       |Mj|   Cj                     Gj                     pj         Dj         Phân loại      
---------------------------------------------------------------------------------------------------------
(0,0)        2      (2.639,2.321)           (2.891,2.109)           0.175560 * 0.279274   NON-CORE       
(1,0)        2      (4.245,2.514)           (4.149,2.109)           0.221956 * 0.289926   NON-CORE       
(2,0)        1      (4.838,1.975)           (5.406,2.109)           -          -          SPARSE         
(3,0)        0      -                      -                      -          -          EMPTY          
(4,0)        0      -                      -                      -          -          EMPTY          
(5,0)        1      (9.808,1.414)           (9.179,2.109)           -          -          SPARSE         
(0,1)        0      -                      -                      -          -          EMPTY          
(1,1)        0      -                      -                      -          -          EMPTY          
(2,1)        0      -                      -                      -          -          EMPTY          
(3,1)        0      -                      -                      -          -          EMPTY          
(4,1)        0      -                      -                      -          -          EMPTY          
(5,1)        0      -                      -                      -          -          EMPTY          
(0,2)        2      (2.859,4.741)           (2.891,4.888)           0.080067   0.353222   CORE           
(1,2)        0      -                      -                      -          -          EMPTY          
(2,2)        0      -                      -                      -          -          EMPTY          
(3,2)        0      -                      -                      -          -          EMPTY          
(4,2)        0      -                      -                      -          -          EMPTY          
(5,2)        1      (9.331,5.282)           (9.179,4.888)           -          -          SPARSE         
(0,3)        0      -                      -                      -          -          EMPTY          
(1,3)        0      -                      -                      -          -          EMPTY          
(2,3)        0      -                      -                      -          -          EMPTY          
(3,3)        0      -                      -                      -          -          EMPTY          
(4,3)        0      -                      -                      -          -          EMPTY          
(5,3)        0      -                      -                      -          -          EMPTY          
(0,4)        0      -                      -                      -          -          EMPTY          
(1,4)        0      -                      -                      -          -          EMPTY          
(2,4)        2      (5.223,7.918)           (5.406,7.667)           0.165747 * 0.098471   NON-CORE       
(3,4)        0      -                      -                      -          -          EMPTY          
(4,4)        1      (7.579,7.195)           (7.921,7.667)           -          -          SPARSE         
(5,4)        0      -                      -                      -          -          EMPTY          
(0,5)        1      (2.612,9.751)           (2.891,9.056)           -          -          SPARSE         
(1,5)        3      (4.300,9.233)           (4.149,9.056)           0.124329 * 0.198240   NON-CORE       
(2,5)        1      (5.188,9.080)           (5.406,9.056)           -          -          SPARSE         
(3,5)        2      (6.456,8.674)           (6.664,9.056)           0.232519 * 0.086749   NON-CORE       
(4,5)        0      -                      -                      -          -          EMPTY          
(5,5)        1      (9.182,9.604)           (9.179,9.056)           -          -          SPARSE         
---------------------------------------------------------------------------------------------------------
Ghi chú: * = không thỏa ngưỡng (pj ≥ 0.1 hoặc Dj ≥ 0.5)
